tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_category,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
774757898236878852,2016-09-10 23:54:11,Twitter for iPhone,Ti i Finley Se'  Beneboo Cuberl 1210 I'd do unekble ing for Finley codS8SCbNF9P,12.0,10.0,Finley,,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,Toy poodle,0.7199409999999999,True,Miniature poodle,0.251546,True,Lakeland terrier,0.00700838,True,8139,1656
774639387460112384,2016-09-10 16:03:16,Twitter for iPhone,Ti i Srinkle He' red in lig jil 1010 would o bil for i co45Xlijogu,10.0,10.0,Sprinkles,,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker hound,0.6275930000000001,True,Basenji,0.1287049999999999,True,Ibizan hound,0.126282,True,6368,1614
774314403806253056,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD 1410 ULTIMATE LEGEND STATUS co7oQ1wfxIH,14.0,10.0,,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo dog,0.5960449999999999,True,Siberian husky,0.223067,True,Saluki,0.0363246999999999,True,20548,5090
773985732834758656,2016-09-08 20:45:53,Twitter for iPhone,Mee Winnie Se ju de wkwrd eye conc wi e driver beide er Poor uer nicked 1110 would cofor coRFWDqTnAz,11.0,10.0,Winnie,pupper,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,Giant panda,0.4511489999999999,False,Fur coat,0.148001,False,Pug,0.10957,True,10166,3587
773922284943896577,2016-09-08 16:33:46,Twitter for iPhone,"Ti i Heinric ronounced ""P"" He'  Bownin Vnderfloof Snzzy f bndn 1210 downrig uculr coG56ikYAqFg",12.0,10.0,Heinrich,,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,Pomeranian,0.554331,True,Samoyed,0.432158,True,Chow,0.00319942,True,6061,1629
773704687002451968,2016-09-08 02:09:06,Twitter for iPhone,Ti i Loki He know e' dorble One er lwy ured 1210 would nug in deiced fion forever coOqNggd4Oio,12.0,10.0,Loki,,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,Silky terrier,0.324251,True,Yorkshire terrier,0.1812099999999999,True,Airedale,0.133436,True,6239,1498
773670353721753600,2016-09-07 23:52:41,Twitter for iPhone,Ti i Skeere He er o be xiu level eble Born wi no eye o rgic 1010 robbly wie corA8WUVOLBr,10.0,10.0,Shakespeare,,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old english sheepdog,0.969311,True,Maltese dog,0.013243,True,Soft-coated wheaten terrier,0.00485731,True,5057,1224
773547596996571136,2016-09-07 15:44:53,Twitter for iPhone,Ti i Cele Se forgo ow o dog 1110 ge i ogeer uer conBJ5RE4yHb,11.0,10.0,Chelsea,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian elkhound,0.372202,True,Chesapeake bay retriever,0.1371869999999999,True,Malamute,0.0714361999999999,True,20831,5697
773308824254029826,2016-09-06 23:56:05,Twitter for iPhone,Ti i Bunglo Se ue  fce o ge w e wn I work unbelievbly well 1210 would never y no o co0Fcf7jl4N,12.0,10.0,Bungalo,,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,Shopping cart,0.572349,False,Labrador retriever,0.1514059999999999,True,Shopping basket,0.107102,False,21988,6953
773247561583001600,2016-09-06 19:52:39,Twitter for iPhone,Ti i Ci He'  uolder Coe wi e cr Require frequen eing Sif for you 1010 innovive f coG5WYT9ECn,10.0,10.0,Chip,,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,Seat belt,0.713588,False,Miniature pinscher,0.0833687999999999,True,Brabancon griffon,0.0756961,True,8888,3004
773191612633579521,2016-09-06 16:10:20,Twitter for iPhone,Ti i Grey He' e dogor in crge of your cecku ody 1210 I'd never i n oinen co9HEVPJEioD,12.0,10.0,Grey,,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,Blenheim spaniel,0.427766,True,Shih-tzu,0.219256,True,Welsh springer spaniel,0.144614,True,9399,3804
772877495989305348,2016-09-05 19:22:09,Twitter Web Client,You need o wc ee wo doggo rgue roug  c door Bo 1110 coqEP31eKEV,11.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,Tabby,0.218303,False,Norwegian elkhound,0.138523,True,Wombat,0.0742172,False,8052,3579
772826264096874500,2016-09-05 15:58:34,Twitter for iPhone,Mee Rooevel He' rering for keoff Mke ure ry ble re in eir full urig  licked oiion1110 co7CQkn3gHOQ,11.0,10.0,Roosevelt,,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,Basset,0.915351,True,Walker hound,0.0724159,True,Beagle,0.00822894,True,7570,2210
772581559778025472,2016-09-04 23:46:12,Twitter for iPhone,Guy i i geing o ou of nd We only re dog Ti i  Glgo Seed Pnd Pl only end dog 1010 co8lAGZRFn,10.0,10.0,,,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345,True,Border collie,0.128352,True,Saint bernard,0.0594755,True,6114,1588
772193107915964416,2016-09-03 22:02:38,Twitter for iPhone,Ti i Wille He'  Penn Se uer Tink e ood ke i ore iniiding I doen' 1210 coD07MRIHK,12.0,10.0,Willem,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.3679449999999999,True,Chihuahua,0.2235219999999999,True,Pekinese,0.164871,True,5680,1291
772152991789019136,2016-09-03 19:23:13,Twitter for iPhone,Here'  coule rufferee king ure ll e or re lyed firly ody Bo 1010 would bribe wi exr e coH9yjI9eo3A,10.0,10.0,,,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,Golden retriever,0.275318,True,Irish setter,0.100988,True,Vizsla,0.0735248999999999,True,3590,1054
772117678702071809,2016-09-03 17:02:54,Twitter for iPhone,Mee Jck He'  Cleon u Aer o be rer *ckin eble Alo ke e wn o roo for Cleon 1210 coGHOfbTVQi,12.0,10.0,Jack,,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Labrador retriever,0.217821,True,Beagle,0.157677,True,Golden retriever,0.127726,True,3556,687
772114945936949249,2016-09-03 16:52:02,Twitter for iPhone,Ti i Finn He' very nervou for e ge H  lo of oney riding on i1010 would e o cofor coCbNfecWiT,10.0,10.0,Finn,,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,Chihuahua,0.803293,True,Toy terrier,0.0529799999999999,True,Italian greyhound,0.0372388,True,2583,439
772102971039580160,2016-09-03 16:04:27,Twitter for iPhone,Ti i Penny Se' n OU ceerleder Abou o do  rile bck ndring down e ir 1110 ye f coB2f3XkGU5c,11.0,10.0,Penny,,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,True,Cardigan,0.260504,True,Shetland sheepdog,0.0637031,True,3775,866
771770456517009408,2016-09-02 18:03:10,Twitter for iPhone,Ti i Dvey He'll ve your duger oe by 8 Ju  nd u u 1110 would inroduce o o coE6bGWf9EO,11.0,10.0,Davey,,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,0.53318,True,Collie,0.192031,True,Border collie,0.121626,True,11293,3141
771500966810099713,2016-09-02 00:12:18,Twitter for iPhone,Ti i Dko He' ju ying i T' ll 1210 oeone wve bck co1We5zZoHv,12.0,10.0,Dakota,,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,Labrador retriever,0.833952,True,Golden retriever,0.103223,True,Soccer ball,0.0120939,False,7777,2421
771380798096281600,2016-09-01 16:14:48,Twitter for iPhone,Mee Fizz Se ink love i  ocil conruc coniing olely of idel ereued by  edi 1110 woke f coPB5JMnWBn,11.0,10.0,Fizz,,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Collie,0.503728,True,Border collie,0.4509439999999999,True,English springer,0.0126927999999999,True,9917,4673
771136648247640064,2016-09-01 00:04:38,Twitter for iPhone,Ti i Dixie Se wn o be  i cin Won' le nying ge in beween er nd er dre 1110 co8VEDZKHddR,11.0,10.0,Dixie,,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,Bathtub,0.36866,False,Golden retriever,0.297402,True,Tub,0.201711,False,8614,2709
771102124360998913,2016-08-31 21:47:27,Twitter for iPhone,Ti i Crlie He work for @TODAYow Suer neky ongue li ere 1210 would e unil oeone de e o coK5Jo7QRCvA,12.0,10.0,Charlie,,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,Labrador retriever,0.568789,True,Pug,0.179918,True,Staffordshire bullterrier,0.0344374,True,5866,1334
771014301343748096,2016-08-31 15:58:28,Twitter for iPhone,Anoer ic wiou  dog in i? W  I uoed o do? Re e cre? Fine I will 710 look dequely cofy coOJZQ6I4gGd,7.0,10.0,,,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,Meerkat,0.202335,False,Doormat,0.11179,False,Macaque,0.0889253,False,6486,1539
770787852854652928,2016-08-31 00:58:39,Twitter for iPhone,Ti i Winon Hi ongue  gone rogue Doing i quie  frigen 1010 ng in ere Winon cod0QEb78Yi,10.0,10.0,Winston,,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese mountain dog,0.787812,True,Greater swiss mountain dog,0.163946,True,Entlebucher,0.0202934,True,4622,1104
770772759874076672,2016-08-30 23:58:40,Twitter for iPhone,Ti i Sebin He' uer *ckin fluffy T' relly ll you need o know 1110 would nug inenely colqr0NdwQo,11.0,10.0,Sebastian,,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,Chow,0.979515,True,Golden retriever,0.0102187,True,Pomeranian,0.00460604,True,4891,1326
770655142660169732,2016-08-30 16:11:18,Twitter for iPhone,We only re dog Pl o ending in non-cnine like i Arcic Floof Kngroo Ti i very fruring 1110 coqlUDuPoE3d,11.0,10.0,,,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1,Madagascar cat,0.494803,False,Skunk,0.161184,False,Paper towel,0.0915715,False,6930,1668
770414278348247044,2016-08-30 00:14:12,Twitter for iPhone,Mee Al Cbone He'  gng u Rer *ckin rule Sow no ercy oeie 1110 e w exree cuion coOUwWbEKOUV,11.0,10.0,Al,,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1,Maillot,0.5805279999999999,False,Maillot,0.0814488999999999,False,Golden retriever,0.0535696,True,5945,1927
770293558247038976,2016-08-29 16:14:30,Twitter for iPhone,Ti i Jckon Tere' noing bnorl bou i Ju your verge relly good dog 1010 co3fEPj0KYw,10.0,10.0,Jackson,,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian greyhound,0.931668,True,Mexican hairless,0.0388962,True,Whippet,0.0131514,True,5855,1356
770069151037685760,2016-08-29 01:22:47,Twitter for iPhone,Sy ello o Crbon Ti i i fir ie wiing He' ving  *ckin bl 1010 we ould ll be i y coADHGenzFS,10.0,10.0,Carbon,,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston bull,0.414965,True,American staffordshire terrier,0.286985,True,Staffordshire bullterrier,0.11497,True,7148,2126
769940425801170949,2016-08-28 16:51:16,Twitter for iPhone,Ti i Klein Tee ic were ken  on r He know e'  ud now 1210 ol errob coguDkLrX8zV,12.0,10.0,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,Miniature pinscher,0.796313,True,Chihuahua,0.155413,True,Staffordshire bullterrier,0.0309433,True,29305,8836
769695466921623552,2016-08-28 00:37:54,Twitter for iPhone,Ti i Tin He' rying o ke friend Offering u i fvorie ick 1310 ilnroic f covrkz0dK4v,13.0,10.0,Titan,,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,Pug,0.407117,True,Muzzle,0.165638,False,Kuvasz,0.0458371999999999,True,6047,1564
769212283578875904,2016-08-26 16:37:54,Twitter for iPhone,Ti i DonDon He' wy u bu doen' feel bleed Rer uncoforble cully 1210 I'll ve you DonDon coOCYLz3fjVE,12.0,10.0,DonDon,,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,Golden retriever,0.166538,True,Pekinese,0.148215,True,Cocker spaniel,0.0827351,True,5085,1600
768970937022709760,2016-08-26 00:38:52,Twitter Web Client,Ti i Kirby Hi bowl weig ore n i 1210 would i coUlB2zw3X,12.0,10.0,Kirby,,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358,True,Golden retriever,0.1106579999999999,True,Mousetrap,0.0863988999999999,False,13409,6002
768855141948723200,2016-08-25 16:58:45,Twitter for iPhone,Ti i Jee He relly wn  belly rub Will be  cue  oible o cieve  gol 1110 co1BxxcdVNJ8,11.0,10.0,Jesse,,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,Chow,0.7202189999999999,True,Brabancon griffon,0.0583653,True,Rottweiler,0.0551134999999999,True,3937,827
768609597686943744,2016-08-25 00:43:02,Twitter for iPhone,Ti i Lou Hi weer i oo ll nd e lredy cu e g off Very very curli 1010 would ill e codZPMLreEr,10.0,10.0,Lou,,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,Basenji,0.183283,True,Italian greyhound,0.136012,True,Whippet,0.0601299,True,3861,1099
768596291618299904,2016-08-24 23:50:10,Twitter for iPhone,Sy ello o Okley nd Crlie Tey're convinced  ey ec ve eir own ick Nobody ell e Bo 1210 coJ2AJdyxglH,12.0,10.0,Oakley,,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great pyrenees,0.729745,True,Golden retriever,0.237961,True,Labrador retriever,0.0209033,True,4736,1188
768473857036525572,2016-08-24 15:43:39,Twitter for iPhone,Mee Cevy He d  le brekf nd now  o cooe beween  le lunc or n erly dinner 1110 very ue cogoy9053wC7,11.0,10.0,Chevy,,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,Labrador retriever,0.73917,True,Chesapeake bay retriever,0.246488,True,Kelpie,0.00689234,True,12778,3161
768193404517830656,2016-08-23 21:09:14,Twitter for iPhone,Mee Gerld He'  firly exoic doggo Floofy f Indeque knee o Self conciou bou lrge foreed 810 coWczvjCWJq,8.0,10.0,Gerald,doggo,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,Lion,0.396984,False,Ram,0.300851,False,Cheetah,0.094474,False,10201,3268
767884188863397888,2016-08-23 00:40:31,Twitter for iPhone,Ti i Tio He' on e lookou Nobody know for w 1010 coQi481H6RA,10.0,10.0,Tito,,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,Coral reef,0.32774,False,Cliff,0.157182,False,Lakeside,0.0488096,False,4469,1266
767754930266464257,2016-08-22 16:06:54,Twitter for iPhone,Ti i Pilber Hi oile broke nd e doen' know w o do Trying no o nic 1110 furured f coNb68IVb9O,11.0,10.0,Philbert,,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,Vizsla,0.307794,True,Fountain,0.1421849999999999,False,Chesapeake bay retriever,0.1139029999999999,True,14989,4960
767500508068192258,2016-08-21 23:15:55,Twitter for iPhone,Ti i Louie He' king quie  *ckin e Doen' ee o cre 1210 jubiln f coZ2g2YWPzX2,12.0,10.0,Louie,,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,Chow,0.483228,True,Golden retriever,0.165063,True,Norfolk terrier,0.0601729,True,7057,2151
767191397493538821,2016-08-21 02:47:37,Twitter for iPhone,I don' know ny of e bckory beind i icure bu for oe reon I' crying 1310 for owner nd doggo coQOKZdu9TT,13.0,10.0,,doggo,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,Patio,0.708665,False,Boathouse,0.110056,False,Pier,0.0395323,False,11544,3479
767122157629476866,2016-08-20 22:12:29,Twitter for iPhone,Ti i Ruer You beryed i wi b ie bu e forgive you Cuddly f 1310 coIEARC2RzC,13.0,10.0,Rupert,,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2,Toy poodle,0.873841,True,Miniature poodle,0.0591918,True,Irish terrier,0.035306,True,9558,2647
766793450729734144,2016-08-20 00:26:19,Twitter for iPhone,Ti i Rufu He ju ied ou on e 100 finl  Rio Alredy rining rd for Tokyo 1010 never give u coexrRjjJqeO,10.0,10.0,Rufus,,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,Beagle,0.451697,True,Basset,0.197513,True,Bloodhound,0.0726986,True,4752,1260
766693177336135680,2016-08-19 17:47:52,Twitter for iPhone,Ti i Brudge He'  Doberdog Going o be *ckin ive one dy 1110 would  on ed rovingly cocTlHjEUNK8,11.0,10.0,Brudge,,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355,True,Vizsla,0.0150319999999999,True,Rhodesian ridgeback,0.00963084,True,3798,730
766423258543644672,2016-08-18 23:55:18,Twitter for iPhone,Ti i Sdoe Her ongue flie ou of er ou  rndo Cn' ve  eriou converion wi er 910 coTy15VquG,9.0,10.0,Shadoe,,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,Keeshond,0.995823,True,Pomeranian,0.00389721,True,Norwegian elkhound,0.000253109,True,5643,1459
766313316352462849,2016-08-18 16:38:26,Twitter for iPhone,Ti i Ocr He  legendry eyebrow nd e *ckin know i Curly f oo 1210 would ug ionely coxuxZoObF0,12.0,10.0,Oscar,,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,Toy poodle,0.966896,True,Miniature poodle,0.0164243,True,Cocker spaniel,0.0102271,True,6345,1734
766069199026450432,2016-08-18 00:28:24,Twitter for iPhone,Ti i Juno Se cn ee your fuure 1210 *ckin eerizing f coZ69Sifuk,12.0,10.0,Juno,,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,Redbone,0.484855,True,Beagle,0.437527,True,Basset,0.0105854,True,3949,775
766008592277377025,2016-08-17 20:27:34,Twitter for iPhone,Ti i Angel Se ole e @SoWeReDog ir fro er owner Fi rey well cully 1110 would forgive cojivZ1dcUL,11.0,10.0,Angel,,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1,Welsh springer spaniel,0.7281529999999999,True,Basset,0.103842,True,Brittany spaniel,0.0624143,True,3539,461
765719909049503744,2016-08-17 01:20:27,Twitter for iPhone,Ti i Br He   rd ie being ferociou o i owner el ou H*ckin cry f now 1210 would ill e cooxdNqZDZ2,12.0,10.0,Brat,,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,Golden retriever,0.969518,True,Labrador retriever,0.0216961,True,Border terrier,0.00207455,True,6808,1995
765669560888528897,2016-08-16 22:00:23,Twitter for iPhone,Ti i Tove Se'  Blic Poineer Surriingly dedly 1210 nug wi cuion co6RvnVEdRR,12.0,10.0,Tove,,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1,Beagle,0.993333,True,Walker hound,0.00290219,True,Basset,0.00241518,True,4859,1132
765395769549590528,2016-08-16 03:52:26,Twitter for iPhone,Ti i y dog Her ne i Zoey Se know I've been ring oer dog Se' no y 1310 no bi  ll coe1NkYoiwB,13.0,10.0,,,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491,True,Cardigan,0.330401,True,Shetland sheepdog,0.0388749,True,25130,3117
765371061932261376,2016-08-16 02:14:15,Twitter for iPhone,Ti i Louie He' d  long dy Did  lo of uer ing Alo er o be rer eckin eble 1110 cow2qDoTIZ5,11.0,10.0,Louie,pupper,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,Golden retriever,0.829456,True,Labrador retriever,0.0893708999999999,True,Kuvasz,0.0170275,True,6683,2005
765222098633691136,2016-08-15 16:22:20,Twitter for iPhone,Ti i Groi He' ue becue ere' no need o bewre of i Ju wn  ein 1010 coeSvz4EHH,10.0,10.0,Gromit,,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,Dalmatian,0.556595,True,Whippet,0.151047,True,American staffordshire terrier,0.0964355,True,10932,3118
764857477905154048,2016-08-14 16:13:27,Twitter for iPhone,Ti i Aubie He  w for dy Nibbling ble i one of i rioriie Second only o being cuddly f 1210 cocBIFBCRz6,12.0,10.0,Aubie,,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese mountain dog,0.7920590000000001,True,Appenzeller,0.155034,True,Entlebucher,0.0383738,True,6085,1648
764259802650378240,2016-08-13 00:38:30,Twitter for iPhone,Ti i Ko nd er on Benedic Se doen' know wy you're ring Tey re  norl fily Bo 1010 coQ1v9BZylvZ,10.0,10.0,Kota,,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German shepherd,0.973677,True,Malinois,0.0259497,True,Kelpie,0.0001915679999999,True,5644,1393
763837565564780549,2016-08-11 20:40:41,Twitter for iPhone,Ti i Alfie He' oucing  bu Couldn' be ier 1110 cogx3xF5Zbo,11.0,10.0,Alfie,,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,Malamute,0.375098,True,Jean,0.0693617,False,Keeshond,0.0505276,True,11773,3818
763183847194451968,2016-08-10 01:23:03,Twitter for iPhone,Ti i Clrk He collec eddy ber I' boluely *ckin orrifying 810 lee o i Clrk coEDMcw86fU,8.0,10.0,Clark,,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,Miniature poodle,0.354674,True,Toy poodle,0.338642,True,Teddy,0.155828,False,5063,1359
763103485927849985,2016-08-09 20:03:43,Twitter for iPhone,Ti i Belle Se'  Buerflo Huffleoof Rrer n o Hving rouble wi cr e 1010 erurbed f coVIXT3D26VM,10.0,10.0,Belle,,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2,Seat belt,0.685821,False,Ice bear,0.0815972,False,Chow,0.0390848,True,6938,2124
762699858130116608,2016-08-08 17:19:51,Twitter for iPhone,Ti i Leel Se'  Fey Woof Lo eye wile ving  bby fro n vlnce 1110 rue *ckin ero co2lBg3ZgivD,11.0,10.0,Leela,,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,Kelpie,0.519047,True,German shepherd,0.296069,True,Dingo,0.0610053,False,11371,3312
762471784394268675,2016-08-08 02:13:34,Twitter for iPhone,Mee Glenn Being in ublic cre i Frigeningly relble 1210 kee ngin in ere Glenn Igur - Wu coA4MDKwRci,12.0,10.0,Glenn,,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1,Samoyed,0.540276,True,Standard poodle,0.279802,True,Toy poodle,0.102058,True,10524,5919
762464539388485633,2016-08-08 01:44:46,Twitter for iPhone,Ti i Buddy Hi fer w  ber nd i oer w  erfecly oed rllow 1210 would nug o well cozGSj1oUgxx,12.0,10.0,Buddy,,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4,Chow,0.999953,True,Tibetan mastiff,2.33591e-05,True,Dhole,3.01033e-06,False,9651,3838
762316489655476224,2016-08-07 15:56:28,Twitter for iPhone,Ti i Scou He ecilize in id-ir freeze fre 1110 coAHwRfSq,11.0,10.0,Scout,,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1,African grey,0.270468,False,Madagascar cat,0.0761865,False,Television,0.0333058,False,4504,1028
762035686371364864,2016-08-06 21:20:40,Twitter for iPhone,Ti lef e eecle 1410 eckin eroic f co3d8P3o0B,14.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1,Home theater,0.0631518,False,Cash machine,0.0466921,False,Theater curtain,0.0462768,False,29832,14311
761976711479193600,2016-08-06 17:26:19,Twitter for iPhone,Ti i Selby Se find uff o u on er ed for enion I work relly well 1210 lened f coWTZ484EnP,12.0,10.0,Shelby,,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador retriever,0.475552,True,Chesapeake bay retriever,0.082898,True,Staffordshire bullterrier,0.048464,True,5049,1828
761745352076779520,2016-08-06 02:06:59,Twitter for iPhone,Guy we only re dog Pl don' end ny ore ic of e Loc Ne Moner Only end in dog Tnk you 1110 coobH5vMb1j,11.0,10.0,,,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,1,Paddle,0.3931179999999999,False,Canoe,0.178088,False,Lakeside,0.0997126,False,4021,794
761672994376806400,2016-08-05 21:19:27,Twitter for iPhone,Oboyoboyoboyoboyoboyoboyoboyoboyoboyoboyoboyoboyoboyoboyoboy 1010 for ll by yilreor coEY8kEFuzK7,10.0,10.0,,,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1,Gondola,0.318851,False,Sea lion,0.306525,False,Pool table,0.111565,False,46314,26762
761599872357261312,2016-08-05 16:28:54,Twitter for iPhone,Ti i Seie According o i icure e cn red Fnic  following direcion 1110 uc  good girl co7HY9RvCudo,11.0,10.0,Sephie,,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon setter,0.240427,True,Saluki,0.224269,True,Doberman,0.1297299999999999,True,3885,1102
761334018830917632,2016-08-04 22:52:29,Twitter for iPhone,Ti i Bruce I relly wn o er e joke e w old 1010 for cuckle u coErPLjjJOKc,10.0,10.0,Bruce,,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian elkhound,0.8229360000000001,True,Malinois,0.0861524999999999,True,German shepherd,0.0633329,True,4833,1339
761292947749015552,2016-08-04 20:09:17,Twitter for iPhone,Mee Bonre He' ue becue i' cloudy  e bec Cn' ke ny ic for i Ingr 1110 co0THNOfv2Jo,11.0,10.0,Bonaparte,,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,Standard poodle,0.6608930000000001,True,Samoyed,0.314886,True,Miniature poodle,0.00883383,True,4196,1001
761227390836215808,2016-08-04 15:48:47,Twitter for iPhone,Ti i Alber He ju found ou  bee re dying globlly  n lring re 1010 eckin worried f now conLX27WDY,10.0,10.0,Albert,,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1,Cougar,0.306512,False,French bulldog,0.280802,True,Boxer,0.0545234,True,5005,1447
761004547850530816,2016-08-04 01:03:17,Twitter for iPhone,Ti i Bo nd Ty Bo e er nd Ty fel lef ou 1110 for bo co1cHQS8rvK,11.0,10.0,Bo,,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,Golden retriever,0.735163,True,Sussex spaniel,0.064897,True,Labrador retriever,0.0477036999999999,True,10657,3215
760893934457552897,2016-08-03 17:43:45,Twitter for iPhone,Ti i Wie He  e dy off Dily ruggle of being  doggo ve finlly cug u wi i 1110 coH9YgrUkYw,11.0,10.0,Wishes,doggo,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim spaniel,0.113992,True,Cocker spaniel,0.10578,True,Borzoi,0.0739345,True,3577,890
760656994973933572,2016-08-03 02:02:14,Twitter for iPhone,Ti i Roe Her fce i uck like  1110 would e o eckin well col3gNYdoq2,11.0,10.0,Rose,,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1,Golden retriever,0.760546,True,Labrador retriever,0.232079,True,Redbone,0.00287417,True,6182,1752
